Name,Word,Frequency,Word_Compound_Score,Word_Sentiment_Result
Hospital Putrajaya,competent,1,0.3182,Positive
Hospital Putrajaya,complaint,1,-0.296,Neutral
Hospital Putrajaya,compromise,1,0.0,Neutral
Hospital Putrajaya,concentration,1,0.0,Neutral
Hospital Putrajaya,confirm,1,0.0,Neutral
Hospital Putrajaya,congratulations,1,0.5994,Positive
Hospital Putrajaya,considering,1,0.0,Neutral
Hospital Putrajaya,continuing,1,0.0,Neutral
Hospital Putrajaya,conversation,1,0.0,Neutral
Hospital Putrajaya,cooperation,1,0.0,Neutral
Hospital Putrajaya,correct,1,0.0,Neutral
Hospital Putrajaya,coughed,1,0.0,Neutral
Hospital Putrajaya,counter7,1,0.0,Neutral
Hospital Putrajaya,course,1,0.0,Neutral
Hospital Putrajaya,courteous,1,0.5106,Positive
Hospital Putrajaya,crack,1,0.0,Neutral
Hospital Putrajaya,crk,1,0.0,Neutral
Hospital Putrajaya,crowded,1,0.0,Neutral
Hospital Putrajaya,customer,1,0.0,Neutral
Hospital Putrajaya,dah,1,0.0,Neutral
Hospital Putrajaya,dalila,1,0.0,Neutral
Hospital Putrajaya,dan,1,0.0,Neutral
Hospital Putrajaya,dare,1,0.0,Neutral
Hospital Putrajaya,de,1,0.0,Neutral
Hospital Putrajaya,dead,1,-0.6486,Negative
Hospital Putrajaya,deal,1,0.0,Neutral
Hospital Putrajaya,deposit,1,0.0,Neutral
Hospital Putrajaya,designed,1,0.0,Neutral
Hospital Putrajaya,desk,1,0.0,Neutral
Hospital Putrajaya,die,1,-0.5994,Negative
Hospital Putrajaya,disappear,1,-0.2263,Neutral
Hospital Putrajaya,dish,1,0.0,Neutral
Hospital Putrajaya,dissapointed,1,0.0,Neutral
Hospital Putrajaya,district,1,0.0,Neutral
Hospital Putrajaya,doctornursestaff,1,0.0,Neutral
Hospital Putrajaya,doe,1,0.0,Neutral
Hospital Putrajaya,donate,1,0.0,Neutral
Hospital Putrajaya,dont,1,0.0,Neutral
Hospital Putrajaya,draw,1,0.0,Neutral
Hospital Putrajaya,dried,1,0.0,Neutral
Hospital Putrajaya,driver/grab,1,0.0,Neutral
Hospital Putrajaya,durian,1,0.0,Neutral
Hospital Putrajaya,duty,1,0.0,Neutral
Hospital Putrajaya,ear,1,0.0,Neutral
Hospital Putrajaya,earlier,1,0.0,Neutral
Hospital Putrajaya,early,1,0.0,Neutral
Hospital Putrajaya,echocardiogram,1,0.0,Neutral
Hospital Putrajaya,edit,1,0.0,Neutral
Hospital Putrajaya,edit22,1,0.0,Neutral
Hospital Putrajaya,educated,1,0.0,Neutral
Hospital Putrajaya,element,1,0.0,Neutral
Hospital Putrajaya,else,1,0.0,Neutral
Hospital Putrajaya,endocrinology,1,0.0,Neutral
Hospital Putrajaya,endured,1,0.0,Neutral
Hospital Putrajaya,enter,1,0.0,Neutral
Hospital Putrajaya,equine,1,0.0,Neutral
Hospital Putrajaya,er,1,0.0,Neutral
Hospital Putrajaya,ever,1,0.0,Neutral
Hospital Putrajaya,every,1,0.0,Neutral
Hospital Putrajaya,exactly,1,0.0,Neutral
Hospital Putrajaya,examination,1,0.0,Neutral
Hospital Putrajaya,expected,1,0.0,Neutral
Hospital Putrajaya,expensive,1,0.0,Neutral
Hospital Putrajaya,experimental,1,0.0,Neutral
Hospital Putrajaya,explain,1,0.0,Neutral
Hospital Putrajaya,extremely,1,0.0,Neutral
Hospital Putrajaya,fact,1,0.0,Neutral
Hospital Putrajaya,failed,1,-0.5106,Negative
Hospital Putrajaya,fair,1,0.3182,Positive
Hospital Putrajaya,family,1,0.0,Neutral
Hospital Putrajaya,father,1,0.0,Neutral
Hospital Putrajaya,fatihah,1,0.0,Neutral
Hospital Putrajaya,february,1,0.0,Neutral
Hospital Putrajaya,federal,1,0.0,Neutral
Hospital Putrajaya,feel,1,0.0,Neutral
Hospital Putrajaya,feeling,1,0.128,Neutral
Hospital Putrajaya,fell,1,0.0,Neutral
Hospital Putrajaya,felt,1,0.0,Neutral
Hospital Putrajaya,female,1,0.0,Neutral
Hospital Putrajaya,festered,1,0.0,Neutral
Hospital Putrajaya,fill,1,0.0,Neutral
Hospital Putrajaya,finally,1,0.0,Neutral
Hospital Putrajaya,find,1,0.0,Neutral
Hospital Putrajaya,finding,1,0.0,Neutral
Hospital Putrajaya,focused,1,0.3818,Positive
Hospital Putrajaya,follow,1,0.0,Neutral
Hospital Putrajaya,food,1,0.0,Neutral
Hospital Putrajaya,foreigners,1,0.0,Neutral
Hospital Putrajaya,friend,1,0.4939,Positive
Hospital Putrajaya,frm,1,0.0,Neutral
Hospital Putrajaya,frontlines,1,0.0,Neutral
Hospital Putrajaya,frustrating,1,-0.4404,Negative
Hospital Putrajaya,fully,1,0.0,Neutral
Hospital Putrajaya,garbage,1,0.0,Neutral
Hospital Putrajaya,gee,1,0.0,Neutral
Hospital Putrajaya,general,1,0.0,Neutral
Hospital Putrajaya,girl,1,0.0,Neutral
Hospital Putrajaya,giving,1,0.34,Positive
Hospital Putrajaya,glenegles,1,0.0,Neutral
Hospital Putrajaya,goal,1,0.0,Neutral
Hospital Putrajaya,god,1,0.2732,Neutral
Hospital Putrajaya,google,1,0.0,Neutral
Hospital Putrajaya,got,1,0.0,Neutral
Hospital Putrajaya,gov,1,0.0,Neutral
Hospital Putrajaya,goverment,1,0.0,Neutral
Hospital Putrajaya,gratitude,1,0.5106,Positive
Hospital Putrajaya,grocery,1,0.0,Neutral
Hospital Putrajaya,grrr,1,-0.1027,Neutral
Hospital Putrajaya,guards,1,0.0,Neutral
Hospital Putrajaya,guy,1,0.0,Neutral
Hospital Putrajaya,happy:,1,0.5719,Positive
Hospital Putrajaya,harebrained,1,0.0,Neutral
Hospital Putrajaya,haven’t,1,0.0,Neutral
Hospital Putrajaya,head,1,0.0,Neutral
Hospital Putrajaya,heavily,1,0.0,Neutral
Hospital Putrajaya,help,1,0.4019,Positive
Hospital Putrajaya,helpful,1,0.4215,Positive
Hospital Putrajaya,her,1,0.0,Neutral
Hospital Putrajaya,here,1,0.0,Neutral
Hospital Putrajaya,hilang,1,0.0,Neutral
Hospital Putrajaya,him,1,0.0,Neutral
Hospital Putrajaya,home,1,0.0,Neutral
Hospital Putrajaya,hope,1,0.4404,Positive
Hospital Putrajaya,hopkins,1,0.0,Neutral
Hospital Putrajaya,hotspot,1,0.0,Neutral
Hospital Putrajaya,hp,1,0.0,Neutral
Hospital Putrajaya,hr,1,0.0,Neutral
Hospital Putrajaya,human,1,0.0,Neutral
Hospital Putrajaya,i,1,0.0,Neutral
Hospital Putrajaya,i'd,1,0.0,Neutral
Hospital Putrajaya,i'm,1,0.0,Neutral
Hospital Putrajaya,ignored,1,-0.3182,Negative
Hospital Putrajaya,ikn,1,0.0,Neutral
Hospital Putrajaya,immediately,1,0.0,Neutral
Hospital Putrajaya,inadequate,1,-0.4019,Negative
Hospital Putrajaya,inappropriate,1,0.0,Neutral
Hospital Putrajaya,indented,1,0.0,Neutral
Hospital Putrajaya,infection,1,0.0,Neutral
Hospital Putrajaya,inpatient,1,0.0,Neutral
Hospital Putrajaya,inr,1,0.0,Neutral
Hospital Putrajaya,insists,1,0.0,Neutral
Hospital Putrajaya,institute,1,0.0,Neutral
Hospital Putrajaya,insurance,1,0.0,Neutral
Hospital Putrajaya,intensive,1,0.0,Neutral
Hospital Putrajaya,involvement,1,0.0,Neutral
Hospital Putrajaya,it’s,1,0.0,Neutral
Hospital Putrajaya,jaya,1,0.0,Neutral
Hospital Putrajaya,jgk,1,0.0,Neutral
Hospital Putrajaya,johns,1,0.0,Neutral
Hospital Putrajaya,junction,1,0.0,Neutral
Hospital Putrajaya,kajang,1,0.0,Neutral
Hospital Putrajaya,ke,1,0.0,Neutral
Hospital Putrajaya,keeping,1,0.0,Neutral
Hospital Putrajaya,keluar,1,0.0,Neutral
Hospital Putrajaya,kite,1,0.0,Neutral
Hospital Putrajaya,kna,1,0.0,Neutral
Hospital Putrajaya,kpj,1,0.0,Neutral
Hospital Putrajaya,land,1,0.0,Neutral
Hospital Putrajaya,last2,1,0.0,Neutral
Hospital Putrajaya,lately,1,0.0,Neutral
Hospital Putrajaya,later,1,0.0,Neutral
Hospital Putrajaya,latest,1,0.0,Neutral
Hospital Putrajaya,laughing,1,0.4939,Positive
Hospital Putrajaya,leave,1,-0.0516,Neutral
Hospital Putrajaya,lepas,1,0.0,Neutral
Hospital Putrajaya,life,1,0.0,Neutral
Hospital Putrajaya,limited,1,-0.2263,Neutral
Hospital Putrajaya,liner,1,0.0,Neutral
Hospital Putrajaya,listening,1,0.0,Neutral
Hospital Putrajaya,locals,1,0.0,Neutral
Hospital Putrajaya,location,1,0.0,Neutral
Hospital Putrajaya,longer,1,0.0,Neutral
Hospital Putrajaya,lucky,1,0.4215,Positive
Hospital Putrajaya,made,1,0.0,Neutral
Hospital Putrajaya,main,1,0.0,Neutral
Hospital Putrajaya,maintains,1,0.0,Neutral
Hospital Putrajaya,make,1,0.0,Neutral
Hospital Putrajaya,makes,1,0.0,Neutral
Hospital Putrajaya,malaysia,1,0.0,Neutral
Hospital Putrajaya,managing,1,0.0,Neutral
Hospital Putrajaya,mannered,1,0.0,Neutral
Hospital Putrajaya,many,1,0.0,Neutral
Hospital Putrajaya,massachusetts,1,0.0,Neutral
Hospital Putrajaya,masuk,1,0.0,Neutral
Hospital Putrajaya,material,1,0.0,Neutral
Hospital Putrajaya,maternity,1,0.0,Neutral
Hospital Putrajaya,matter,1,0.0258,Neutral
Hospital Putrajaya,mcm,1,0.0,Neutral
Hospital Putrajaya,meant,1,0.0,Neutral
Hospital Putrajaya,medication,1,0.0,Neutral
Hospital Putrajaya,memang,1,0.0,Neutral
Hospital Putrajaya,member,1,0.0,Neutral
Hospital Putrajaya,menapak,1,0.0,Neutral
Hospital Putrajaya,min,1,0.0,Neutral
Hospital Putrajaya,minute,1,0.0,Neutral
Hospital Putrajaya,miss,1,-0.1531,Neutral
Hospital Putrajaya,ml,1,0.0,Neutral
Hospital Putrajaya,mohd,1,0.0,Neutral
Hospital Putrajaya,mom,1,0.0,Neutral
Hospital Putrajaya,money,1,0.0,Neutral
Hospital Putrajaya,monitor,1,0.0,Neutral
Hospital Putrajaya,morning,1,0.0,Neutral
Hospital Putrajaya,motorcycle,1,0.0,Neutral
Hospital Putrajaya,msk,1,0.0,Neutral
Hospital Putrajaya,much,1,0.0,Neutral
Hospital Putrajaya,mule,1,0.0,Neutral
Hospital Putrajaya,n,1,0.0,Neutral
Hospital Putrajaya,name,1,0.0,Neutral
Hospital Putrajaya,near,1,0.0,Neutral
Hospital Putrajaya,necessary,1,0.0,Neutral
Hospital Putrajaya,need,1,0.0,Neutral
Hospital Putrajaya,nie,1,0.0,Neutral
Hospital Putrajaya,nmpk,1,0.0,Neutral
Hospital Putrajaya,no,1,-0.296,Neutral
Hospital Putrajaya,non,1,0.0,Neutral
Hospital Putrajaya,nora'i,1,0.0,Neutral
Hospital Putrajaya,nothing,1,0.0,Neutral
Hospital Putrajaya,now,1,0.0,Neutral
Hospital Putrajaya,nurses,1,0.0,Neutral
Hospital Putrajaya,officially,1,0.0,Neutral
Hospital Putrajaya,online,1,0.0,Neutral
Hospital Putrajaya,"only""",1,0.0,Neutral
Hospital Putrajaya,operate,1,0.0,Neutral
Hospital Putrajaya,operation,1,0.0,Neutral
Hospital Putrajaya,operational,1,0.0,Neutral
Hospital Putrajaya,operator,1,0.0,Neutral
Hospital Putrajaya,order,1,0.0,Neutral
Hospital Putrajaya,ortho,1,0.0,Neutral
Hospital Putrajaya,otak,1,0.0,Neutral
Hospital Putrajaya,others,1,0.0,Neutral
Hospital Putrajaya,outdone,1,0.0,Neutral
Hospital Putrajaya,outside,1,0.0,Neutral
Hospital Putrajaya,overall,1,0.0,Neutral
Hospital Putrajaya,owh,1,0.0,Neutral
Hospital Putrajaya,paid,1,0.0,Neutral
Hospital Putrajaya,pakai,1,0.0,Neutral
Hospital Putrajaya,par,1,0.0,Neutral
Hospital Putrajaya,participation,1,0.0,Neutral
Hospital Putrajaya,patients,1,0.0,Neutral
Hospital Putrajaya,paying,1,0.0,Neutral
Hospital Putrajaya,peach,1,0.0,Neutral
Hospital Putrajaya,pengarah,1,0.0,Neutral
Hospital Putrajaya,pergi,1,0.0,Neutral
Hospital Putrajaya,perlis,1,0.0,Neutral
Hospital Putrajaya,person,1,0.0,Neutral
Hospital Putrajaya,pharmacist,1,0.0,Neutral
Hospital Putrajaya,pharmacy,1,0.0,Neutral
Hospital Putrajaya,pic,1,0.0,Neutral
Hospital Putrajaya,pick,1,0.0,Neutral
Hospital Putrajaya,picked,1,0.0,Neutral
Hospital Putrajaya,planned,1,0.0,Neutral
Hospital Putrajaya,planning,1,0.0,Neutral
Hospital Putrajaya,pls,1,0.0772,Neutral
Hospital Putrajaya,police,1,0.0,Neutral
Hospital Putrajaya,polite,1,0.0,Neutral
Hospital Putrajaya,possibly,1,0.0,Neutral
Hospital Putrajaya,power,1,0.0,Neutral
Hospital Putrajaya,ppl,1,0.0,Neutral
Hospital Putrajaya,pregnant,1,0.0,Neutral
Hospital Putrajaya,prepared,1,0.2263,Neutral
Hospital Putrajaya,presentable,1,0.0,Neutral
Hospital Putrajaya,problem,1,-0.4019,Negative
Hospital Putrajaya,producing,1,0.0,Neutral
Hospital Putrajaya,provided,1,0.0,Neutral
Hospital Putrajaya,provider,1,0.0,Neutral
Hospital Putrajaya,provides,1,0.0,Neutral
Hospital Putrajaya,providing,1,0.0,Neutral
Hospital Putrajaya,purpose,1,0.0,Neutral
Hospital Putrajaya,putra,1,0.0,Neutral
Hospital Putrajaya,putrajaya;,1,0.0,Neutral
Hospital Putrajaya,queue,1,0.0,Neutral
Hospital Putrajaya,quiet,1,0.0,Neutral
Hospital Putrajaya,quite,1,0.0,Neutral
Hospital Putrajaya,r,1,0.0,Neutral
Hospital Putrajaya,rating,1,0.0,Neutral
Hospital Putrajaya,razak,1,0.0,Neutral
Hospital Putrajaya,reaching,1,0.2023,Neutral
Hospital Putrajaya,read,1,0.0,Neutral
Hospital Putrajaya,reason,1,0.0,Neutral
Hospital Putrajaya,reasons,1,0.0,Neutral
Hospital Putrajaya,received,1,0.0,Neutral
Hospital Putrajaya,receptionists,1,0.0,Neutral
Hospital Putrajaya,registrationconsultation,1,0.0,Neutral
Hospital Putrajaya,regret,1,-0.4215,Negative
Hospital Putrajaya,relax,1,0.4404,Positive
Hospital Putrajaya,remembered,1,0.0,Neutral
Hospital Putrajaya,request,1,0.0,Neutral
Hospital Putrajaya,resolved,1,0.1779,Neutral
Hospital Putrajaya,respecting,1,0.4939,Positive
Hospital Putrajaya,rest,1,0.0,Neutral
Hospital Putrajaya,rib,1,0.0,Neutral
Hospital Putrajaya,rude,1,-0.4588,Negative
Hospital Putrajaya,sa'diah,1,0.0,Neutral
Hospital Putrajaya,satisfactory,1,0.3612,Positive
Hospital Putrajaya,saturday,1,0.0,Neutral
Hospital Putrajaya,saw,1,0.0,Neutral
Hospital Putrajaya,sbb,1,0.0,Neutral
Hospital Putrajaya,season,1,0.0,Neutral
Hospital Putrajaya,seats,1,0.0,Neutral
Hospital Putrajaya,second,1,0.0,Neutral
Hospital Putrajaya,secondary,1,0.0,Neutral
Hospital Putrajaya,security,1,0.34,Positive
Hospital Putrajaya,see,1,0.0,Neutral
Hospital Putrajaya,seemed,1,0.0,Neutral
Hospital Putrajaya,self,1,0.0,Neutral
Hospital Putrajaya,sending,1,0.0,Neutral
Hospital Putrajaya,sendiri,1,0.0,Neutral
Hospital Putrajaya,serdang,1,0.0,Neutral
Hospital Putrajaya,"serdang""",1,0.0,Neutral
Hospital Putrajaya,serious,1,-0.0772,Neutral
Hospital Putrajaya,servicenear,1,0.0,Neutral
Hospital Putrajaya,servis,1,0.0,Neutral
Hospital Putrajaya,set,1,0.0,Neutral
Hospital Putrajaya,shall,1,0.0,Neutral
Hospital Putrajaya,short,1,0.0,Neutral
Hospital Putrajaya,show,1,0.0,Neutral
Hospital Putrajaya,simplifies,1,0.0,Neutral
Hospital Putrajaya,simplify,1,0.0,Neutral
Hospital Putrajaya,since,1,0.0,Neutral
Hospital Putrajaya,situation,1,0.0,Neutral
Hospital Putrajaya,slip,1,0.0,Neutral
Hospital Putrajaya,slow,1,0.0,Neutral
Hospital Putrajaya,so,1,0.0,Neutral
Hospital Putrajaya,someone,1,0.0,Neutral
Hospital Putrajaya,something,1,0.0,Neutral
Hospital Putrajaya,space,1,0.0,Neutral
Hospital Putrajaya,speak,1,0.0,Neutral
Hospital Putrajaya,special,1,0.4019,Positive
Hospital Putrajaya,spirit,1,0.1779,Neutral
Hospital Putrajaya,spoke,1,0.0,Neutral
Hospital Putrajaya,stage,1,0.0,Neutral
Hospital Putrajaya,stand,1,0.0,Neutral
Hospital Putrajaya,star,1,0.0,Neutral
Hospital Putrajaya,status,1,0.0,Neutral
Hospital Putrajaya,store,1,0.0,Neutral
Hospital Putrajaya,straight,1,0.2263,Neutral
Hospital Putrajaya,strict,1,0.0,Neutral
Hospital Putrajaya,subsidised,1,0.0,Neutral
Hospital Putrajaya,successfully,1,0.4939,Positive
Hospital Putrajaya,sunday,1,0.0,Neutral
Hospital Putrajaya,supposed,1,0.0,Neutral
Hospital Putrajaya,surprisingly,1,0.296,Neutral
Hospital Putrajaya,survive,1,0.0,Neutral
Hospital Putrajaya,swt,1,0.0,Neutral
Hospital Putrajaya,syabas,1,0.0,Neutral
Hospital Putrajaya,syringe,1,0.0,Neutral
Hospital Putrajaya,taken,1,0.0,Neutral
Hospital Putrajaya,talk,1,0.0,Neutral
Hospital Putrajaya,talking,1,0.0,Neutral
Hospital Putrajaya,taman,1,0.0,Neutral
Hospital Putrajaya,team,1,0.0,Neutral
Hospital Putrajaya,tell,1,0.0,Neutral
Hospital Putrajaya,telling,1,0.0,Neutral
Hospital Putrajaya,temperature,1,0.0,Neutral
Hospital Putrajaya,ten,1,0.0,Neutral
Hospital Putrajaya,tent,1,0.0,Neutral
Hospital Putrajaya,territory,1,0.0,Neutral
Hospital Putrajaya,theft,1,0.0,Neutral
Hospital Putrajaya,there’s,1,0.0,Neutral
Hospital Putrajaya,the federal,1,0.0,Neutral
Hospital Putrajaya,the malaysian capital,1,0.0,Neutral
Hospital Putrajaya,think,1,0.0,Neutral
Hospital Putrajaya,third,1,0.0,Neutral
Hospital Putrajaya,this,1,0.0,Neutral
Hospital Putrajaya,thru,1,0.0,Neutral
Hospital Putrajaya,tk,1,0.0,Neutral
Hospital Putrajaya,told,1,0.0,Neutral
Hospital Putrajaya,top,1,0.2023,Neutral
Hospital Putrajaya,tortured,1,-0.5574,Negative
Hospital Putrajaya,totally,1,0.0,Neutral
Hospital Putrajaya,transfer,1,0.0,Neutral
Hospital Putrajaya,try,1,0.0,Neutral
Hospital Putrajaya,tuk,1,0.0,Neutral
Hospital Putrajaya,tumor,1,-0.3818,Negative
Hospital Putrajaya,tvs,1,0.0,Neutral
Hospital Putrajaya,two,1,0.0,Neutral
Hospital Putrajaya,unacceptable,1,-0.4588,Negative
Hospital Putrajaya,undermanned,1,0.0,Neutral
Hospital Putrajaya,understand,1,0.0,Neutral
Hospital Putrajaya,understanding,1,0.0,Neutral
Hospital Putrajaya,understood,1,0.0,Neutral
Hospital Putrajaya,unforgivable,1,0.0,Neutral
Hospital Putrajaya,unprofessional,1,-0.5106,Negative
Hospital Putrajaya,using,1,0.0,Neutral
Hospital Putrajaya,variety,1,0.0,Neutral
Hospital Putrajaya,various,1,0.0,Neutral
Hospital Putrajaya,vein,1,0.0,Neutral
Hospital Putrajaya,virtually,1,0.0,Neutral
Hospital Putrajaya,waited,1,0.0,Neutral
Hospital Putrajaya,wanted,1,0.0,Neutral
Hospital Putrajaya,week,1,0.0,Neutral
Hospital Putrajaya,white,1,0.0,Neutral
Hospital Putrajaya,wifi,1,0.0,Neutral
Hospital Putrajaya,wish,1,0.4019,Positive
Hospital Putrajaya,without,1,0.0,Neutral
Hospital Putrajaya,woman,1,0.0,Neutral
Hospital Putrajaya,worldly,1,0.0,Neutral
Hospital Putrajaya,worse,1,-0.4767,Negative
Hospital Putrajaya,worst,1,-0.6249,Negative
Hospital Putrajaya,x-ray,1,0.0,Neutral
Hospital Putrajaya,xda,1,0.0,Neutral
Hospital Putrajaya,yah,1,0.0,Neutral
Hospital Putrajaya,yes,1,0.4019,Positive
Hospital Putrajaya,yet,1,0.0,Neutral
Hospital Putrajaya,°,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,hospital,38,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,good,23,0.4404,Positive
Columbia Asia Hospital - Petaling Jaya,wa,20,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,doctor,19,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,service,19,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,dr,15,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,nurse,14,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,staff,13,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,clean,12,0.4019,Positive
Columbia Asia Hospital - Petaling Jaya,experience,12,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,time,12,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,care,11,0.4939,Positive
Columbia Asia Hospital - Petaling Jaya,friendly,10,0.4939,Positive
Columbia Asia Hospital - Petaling Jaya,thank,10,0.3612,Positive
Columbia Asia Hospital - Petaling Jaya,well,10,0.2732,Neutral
Columbia Asia Hospital - Petaling Jaya,also,9,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,first,9,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,helpful,9,0.4215,Positive
Columbia Asia Hospital - Petaling Jaya,pj,9,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,columbia,8,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,nice,8,0.4215,Positive
Columbia Asia Hospital - Petaling Jaya,overall,8,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,patient,8,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,test,8,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,environment,7,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,great,7,0.6249,Positive
Columbia Asia Hospital - Petaling Jaya,appointment,6,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,asia,5,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,caring,5,0.4939,Positive
Columbia Asia Hospital - Petaling Jaya,comfortable,5,0.5106,Positive
Columbia Asia Hospital - Petaling Jaya,facility,5,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,fast,5,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,health,5,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,lim,5,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,medical,5,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,morning,5,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,number,5,0.0772,Neutral
Columbia Asia Hospital - Petaling Jaya,scan,5,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,see,5,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,u,5,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,waiting,5,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,&,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,big,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,check,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,covid,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,day,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,doctors,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,easy,4,0.4404,Positive
Columbia Asia Hospital - Petaling Jaya,even,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,front,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,get,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,go,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,ha,4,0.34,Positive
Columbia Asia Hospital - Petaling Jaya,like,4,0.3612,Positive
Columbia Asia Hospital - Petaling Jaya,one,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,people,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,polite,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,safe,4,0.4404,Positive
Columbia Asia Hospital - Petaling Jaya,screening,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,sop,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,team,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,went,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,would,4,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,access,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,area,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,asked,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,baby,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,bheena,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,done,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,experienced,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,explained,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,follow,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,food,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,full,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,fully,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,getting,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,i’ve,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,kind,3,0.5267,Positive
Columbia Asia Hospital - Petaling Jaya,month,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,nurses,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,parking,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,place,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,private,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,really,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,recommend,3,0.3612,Positive
Columbia Asia Hospital - Petaling Jaya,seen,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,session,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,star,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,warm,3,0.2263,Neutral
Columbia Asia Hospital - Petaling Jaya,whole,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,year,3,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,-,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,10,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,11,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,1st,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,2,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,2021,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,3,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,5,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,always,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,anyone,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,attentive,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,bad,2,-0.5423,Negative
Columbia Asia Hospital - Petaling Jaya,birth,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,blood,2,0.0,Neutral
